OBJECTID,Shape,NAME,URL,LINE
986,"(40.81632733300006, -73.89648599999992)",Southern Blvd & Longwood Ave At Sw Corner (To Manhattan Only),http://www.mta.info/nyct/service/,6
987,"(40.82389454000008, -73.89299848999991)",Westchester Ave & Simpson St At Sw Corner (Northbound Only),http://www.mta.info/nyct/service/,2-5
988,"(40.82417733400007, -73.8931140009999)",Westchester Ave & Simpson St At Nw Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2-5
989,"(40.824402332000034, -73.89271499799992)",Westchester Ave & Simpson St At Ne Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2-5
990,"(40.82064133300008, -73.89157499899994)",Hunts Point Ave & 163rd St At Sw Corner,http://www.mta.info/nyct/service/,6-6 Express
991,"(40.82079433300004, -73.89039799799991)",Hunts Point Ave & 163rd St At Se Corner,http://www.mta.info/nyct/service/,6-6 Express
992,"(40.82742333500005, -73.8862749999999)",Whitlock Ave & Westchester Ave At Sw Corner,http://www.mta.info/nyct/service/,6
993,"(40.828473332000044, -73.87923799799995)",Elder Ave & Westchester Ave At Sw Corner,http://www.mta.info/nyct/service/,6
994,"(40.82873333400005, -73.87910899899993)",Elder Ave & Westchester Ave At Ne Corner,http://www.mta.info/nyct/service/,6
995,"(40.83586533400006, -73.92140400199992)",River Ave & 167th St At Ne Corner,http://www.mta.info/nyct/service/,4
996,"(40.83577133300008, -73.92111799899993)",River Ave & 167th St At Nw Corner,http://www.mta.info/nyct/service/,4
997,"(40.83291233300008, -73.91882199999992)",Grand Concourse & Mcclellan St At Se Corner,http://www.mta.info/nyct/service/,B-D
998,"(40.83311133300003, -73.91939900199992)",Grand Concourse & Mcclellan St At Sw Corner,http://www.mta.info/nyct/service/,B-D
999,"(40.83428633400007, -73.91756199999992)",Grand Concourse & 167th St At Se Corner,http://www.mta.info/nyct/service/,B-D
1000,"(40.83478833300006, -73.91783800099995)",Grand Concourse & 167th St At Nw Corner,http://www.mta.info/nyct/service/,B-D
1001,"(40.84001433200007, -73.9179930009999)",Jerome Ave & 170th St At Sw Corner,http://www.mta.info/nyct/service/,4
1002,"(40.83992533300005, -73.91777799899995)",Jerome Ave & 170th St At Se Corner,http://www.mta.info/nyct/service/,4
1003,"(40.838664333000054, -73.91416499699994)",Grand Concourse & 170th St At Sw Corner,http://www.mta.info/nyct/service/,B-D
1004,"(40.83844433400009, -73.9136059999999)",Grand Concourse & 170th St At Se Corner,http://www.mta.info/nyct/service/,B-D
1005,"(40.84009733400006, -73.91333299799993)",Grand Concourse & 171st St At Nw Corner,http://www.mta.info/nyct/service/,B-D
1006,"(40.84470033400004, -73.91464700099993)",Jerome Ave & Cross Bronx Expwy At Sw Corner,http://www.mta.info/nyct/service/,4
1007,"(40.84485433400005, -73.91160600099994)",Grand Concourse & 174th St At Nw Corner,http://www.mta.info/nyct/service/,B-D
1008,"(40.844877333000056, -73.91128399999991)",Grand Concourse & 174th St At Nw Corner,http://www.mta.info/nyct/service/,B-D
1009,"(40.848322334000045, -73.91208000099994)",Jerome Ave & 176th St At Nw Corner,http://www.mta.info/nyct/service/,4
1010,"(40.84854633400005, -73.91158400199993)",Jerome Ave & 176th St At Se Corner,http://www.mta.info/nyct/service/,4
1011,"(40.84629733300005, -73.90914399899992)",Grand Concourse & 175th St At Ne Corner,http://www.mta.info/nyct/service/,B-D
1012,"(40.830351335000046, -73.89201999999995)",Southern Blvd & Freeman St At Nw Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2-5
1013,"(40.85331333400006, -73.90797699899991)",Jerome Ave & Burnside Ave At Sw Corner,http://www.mta.info/nyct/service/,4
1014,"(40.849957335000056, -73.90595299899991)",Grand Concourse & Echo Pl At Sw Corner,http://www.mta.info/nyct/service/,B-D
1015,"(40.850062335000075, -73.90585999899992)",Grand Concourse & Echo Pl At Nw Corner,http://www.mta.info/nyct/service/,B-D
1016,"(40.85112133200005, -73.90500999699992)",Grand Concourse & 179th St At Sw Corner,http://www.mta.info/nyct/service/,B-D
1017,"(40.85112833200009, -73.90433499999995)",Grand Concourse & 179th St At Ne Corner,http://www.mta.info/nyct/service/,B-D
1018,"(40.85359633400009, -73.90739300099995)",Jerome Ave & Burnside Ave At Se Corner,http://www.mta.info/nyct/service/,4
1019,"(40.85594133300009, -73.90056799899992)",Grand Concourse & 182nd St At Se Corner,http://www.mta.info/nyct/service/,B-D
1020,"(40.85621733500005, -73.9010019989999)",Grand Concourse & 182nd St At Nw Corner,http://www.mta.info/nyct/service/,B-D
1021,"(40.85835533200009, -73.90408699799991)",Jerome Ave & 183rd St At Sw Corner,http://www.mta.info/nyct/service/,4
1022,"(40.858495332000075, -73.90398499999992)",Jerome Ave & 183rd St At Nw Corner,http://www.mta.info/nyct/service/,4
1023,"(40.861411332000046, -73.89802800099994)",Grand Concourse & 188th St At Sw Corner,http://www.mta.info/nyct/service/,B-D
1024,"(40.86114733200009, -73.8974239989999)",Grand Concourse & 188th St At Se Corner,http://www.mta.info/nyct/service/,B-D
1025,"(40.86264433200006, -73.9013799999999)",Jerome Ave & Fordham Rd At Sw Corner,http://www.mta.info/nyct/service/,4
1026,"(40.86264033400005, -73.90100599899995)",Jerome Ave & Fordham Rd At Se Corner,http://www.mta.info/nyct/service/,4
1027,"(40.862296333000074, -73.89688499999994)",Grand Concourse & Fordham Rd At Se Corner,http://www.mta.info/nyct/service/,B-D
1028,"(40.86266533500009, -73.89662900199994)",Grand Concourse & Fordham Rd At Ne Corner,http://www.mta.info/nyct/service/,B-D
1029,"(40.86758133300009, -73.8971719999999)",Jerome Ave & Kingsbridge Rd At Ne Corner,http://www.mta.info/nyct/service/,4
1030,"(40.86773233400004, -73.89703399799993)",Jerome Ave & Kingsbridge Rd At Ne Corner,http://www.mta.info/nyct/service/,4
1031,"(40.86618132700005, -73.89430566699991)",Grand Concourse & Kingsbridge Rd At Ne Corner,http://www.mta.info/nyct/service/,B-D
1032,"(40.866127333000065, -73.89398199899995)",Grand Concourse & Kingsbridge Rd At Ne Corner,http://www.mta.info/nyct/service/,B-D
1033,"(40.86774333300008, -73.89278899899995)",Grand Concourse & 196th St At Se Corner,http://www.mta.info/nyct/service/,B-D
1034,"(40.83010633300006, -73.89153499999992)",Southern Blvd & Freeman St At Se Corner (Northbound Only),http://www.mta.info/nyct/service/,2-5
1035,"(40.83020333200005, -73.89147400099995)",Southern Blvd & Freeman St At Ne Corner (Northbound Only),http://www.mta.info/nyct/service/,2-5
1036,"(40.83753633200007, -73.88779999899992)",Boston Rd & 174th St At Nw Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2-5
1037,"(40.837241333000065, -73.88755999799992)",Boston Rd & 174th St At Se Corner (Northbound Only),http://www.mta.info/nyct/service/,2-5
1038,"(40.84023233400006, -73.8804009989999)",Boston Rd & E Tremont Ave At Nw Corner,http://www.mta.info/nyct/service/,2-5
1039,"(40.840352334000045, -73.87982799799994)",Boston Rd & E Tremont Ave At Ne Corner,http://www.mta.info/nyct/service/,2-5
1040,"(40.84070533400006, -73.87948400099992)",Boston Rd & 178th St At Se Corner,http://www.mta.info/nyct/service/,2-5
1041,"(40.82938133500005, -73.87465399699994)",Morrison Ave & Westchester Ave At Sw Corner,http://www.mta.info/nyct/service/,6
1042,"(40.82961833400009, -73.87472599799992)",Morrison Ave & Westchester Ave At Nw Corner,http://www.mta.info/nyct/service/,6
1043,"(40.83177633200006, -73.8671889979999)",St Lawrence Ave & Westchester Ave At Ne Corner,http://www.mta.info/nyct/service/,6
1044,"(40.833342333000076, -73.86099399799991)",Metropolitan Ave & Westchester Ave At Nw Corner,http://www.mta.info/nyct/service/,6-6 Express
1045,"(40.84886133300006, -73.86833999899994)",Birchall Ave & Sagamore St At Se Corner,http://www.mta.info/nyct/service/,2-5
1046,"(40.84905133400008, -73.86825799999991)",Birchall Ave & Sagamore St At Ne Corner,http://www.mta.info/nyct/service/,2-5
1047,"(40.856449335000036, -73.86776699899991)",White Plains Rd & Pelham Pkwy At Sw Corner,http://www.mta.info/nyct/service/,2-5
1048,"(40.858041333000074, -73.86771800199995)",White Plains Rd & Pelham Pkwy At Nw Corner,http://www.mta.info/nyct/service/,2-5
1049,"(40.85804933500009, -73.86746699999992)",White Plains Rd & Pelham Pkwy At Ne Corner,http://www.mta.info/nyct/service/,2-5
1050,"(40.87018875800004, -73.84581947499993)",Seymour Ave & Gun Hill Rd At Se Corner,http://www.mta.info/nyct/service/,5
1051,"(40.87352833300008, -73.88975399999993)",Jerome Ave & Bedford Park Blvd At Sw Corner,http://www.mta.info/nyct/service/,4
1052,"(40.872488333000035, -73.88789799699992)",Grand Concourse & Bedford Park Blvd At Nw Corner,http://www.mta.info/nyct/service/,B-D
1053,"(40.87401633200005, -73.8869249999999)",Grand Concourse & 203rd St At Nw Corner,http://www.mta.info/nyct/service/,B-D
1054,"(40.87505633500007, -73.87935100199991)",Bainbridge Ave & 205th St At Ne Corner,http://www.mta.info/nyct/service/,D
1055,"(40.87424133400009, -73.87752500099992)",Perry Ave & 205th St At Nw Corner,http://www.mta.info/nyct/service/,D
1056,"(40.87934633100008, -73.88532799899991)",Jerome Ave & Mosholu Pkwy At Sw Corner,http://www.mta.info/nyct/service/,4
1057,"(40.87935333200005, -73.88496000099991)",Jerome Ave & Mosholu Pkwy At Se Corner,http://www.mta.info/nyct/service/,4
1058,"(40.87949333500006, -73.88515900099992)",Jerome Ave & Mosholu Pkwy At Sw Corner,http://www.mta.info/nyct/service/,4
1059,"(40.880176335000044, -73.88436999999993)",Jerome Ave & Mosholu Pkwy At Nw Corner,http://www.mta.info/nyct/service/,4
1060,"(40.88016033300005, -73.88400699899995)",Jerome Ave & Mosholu Pkwy At Ne Corner,http://www.mta.info/nyct/service/,4
1061,"(40.88673733100006, -73.87811999899992)",Jerome Ave & Bainbridge Ave At Se Corner,http://www.mta.info/nyct/service/,4
1062,"(40.871557334000045, -73.86729200199994)",White Plains Rd & Burke Ave At Nw Corner,http://www.mta.info/nyct/service/,2-5
1063,"(40.87136233200005, -73.86702099899992)",White Plains & Burke Ave At Se Corner,http://www.mta.info/nyct/service/,2-5
1064,"(40.87787614300004, -73.86643450199995)",White Plains Rd & 211th St At Sw Corner,http://www.mta.info/nyct/service/,2-5
1065,"(40.88369333300005, -73.86292300199995)",White Plains Rd & 219th St At Nw Corner,http://www.mta.info/nyct/service/,2-5
1066,"(40.88779533300004, -73.86062199799994)",White Plains Rd & 225th St At Sw Corner,http://www.mta.info/nyct/service/,2-5
1067,"(40.87962999800004, -73.83791439599992)",Baychester Ave & Tillotson Ave At Nw Corner,http://www.mta.info/nyct/service/,5
1068,"(40.88771733400006, -73.86038699699992)",White Plains Rd & 225th St At Se Corner,http://www.mta.info/nyct/service/,2-5
1069,"(40.83434433200006, -73.85155199699994)",Castle Hill Ave & Westchester Ave At Ne Corner,http://www.mta.info/nyct/service/,6-6 Express
1070,"(40.836944335000055, -73.8467340009999)",Westchester Ave & Zerega Ave At Nw Corner,http://www.mta.info/nyct/service/,6-6 Express
1071,"(40.840209334000065, -73.8427839979999)",Westchester Ave & Ferris Pl At Sw Corner,http://www.mta.info/nyct/service/,6-6 Express
1072,"(40.84387833400007, -73.83650999999992)",Westchester Ave & Middletown Rd At Nw Corner,http://www.mta.info/nyct/service/,6-6 Express
1073,"(40.84681233400005, -73.83240099999995)",Edison Ave & Westchester Ave At Se Corner,http://www.mta.info/nyct/service/,6-6 Express
1074,"(40.84721233300007, -73.83228700099994)",Edison Ave & Westchester Ave At Ne Corner,http://www.mta.info/nyct/service/,6-6 Express
1075,"(40.85273907200008, -73.82715220599994)",Burr Ave & Westchester Ave At Se Corner,http://www.mta.info/nyct/service/,6-6 Express
1076,"(40.893263335000086, -73.85727399799993)",White Plains Rd & 233rd St At Se Corner,http://www.mta.info/nyct/service/,2-5
1077,"(40.89832433400005, -73.85423299899992)",White Plains Rd & Nereid Ave At Se Corner,http://www.mta.info/nyct/service/,2-5
1078,"(40.90328333200006, -73.8503209989999)",White Plains Rd & 241st St At Se Corner,http://www.mta.info/nyct/service/,2
1079,"(40.889789274000066, -73.89840376599994)",Broadway & 242nd St At Nw Corner,http://www.mta.info/nyct/service/,1
1080,"(40.81596274300006, -73.91798788699992)",Melrose Ave & 149th St At Sw Corner (Northbound Only),http://www.mta.info/nyct/service/,2-5
1081,"(40.81625442500007, -73.91779663699992)",Melrose Ave & 149th St At Nw Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2-5
1082,"(40.815881054000045, -73.91752240399995)",3rd Ave & 149th St At Se Corner (Northbound Only),http://www.mta.info/nyct/service/,2-5
1083,"(40.82202460700006, -73.89673163899994)",Intervale Ave & Westchester Ave At Se Corner,http://www.mta.info/nyct/service/,2-5
1084,"(40.824372474000086, -73.89284922599995)",Westchester Ave & Simpson St At Ne Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2-5
1085,"(40.84143706800006, -73.87284685599991)",Morris Park Ave & 180th St At Nw Corner,http://www.mta.info/nyct/service/,2-5
1086,"(40.88799142900007, -73.83122373599991)",Dyre Ave & Light St At Ne Corner,http://www.mta.info/nyct/service/,5
1087,"(40.82801714000004, -73.9256265219999)",River Ave & 161st St At Ne Corner,http://www.mta.info/nyct/service/,4-B-D
1088,"(40.746943334000036, -73.89242599999994)",73rd St & Broadway At Sw Corner,http://www.mta.info/nyct/service/,7-E-F-M-R
1089,"(40.73041733200006, -73.8623729979999)",63rd Rd & Queens Blvd At Ne Corner,http://www.mta.info/nyct/service/,E-M-R
1090,"(40.74597433400004, -73.89019300099994)",75th St & Broadway At Se Corner,http://www.mta.info/nyct/service/,7-E-F-M-R
1091,"(40.73589233300004, -73.87689299899995)",54th St & Queens Blvd At Se Corner,http://www.mta.info/nyct/service/,E-M-R
1092,"(40.736294334000036, -73.87642599799995)",54th St & Queens Blvd At Ne Corner,http://www.mta.info/nyct/service/,E-M-R
1093,"(40.73735433400009, -73.87719099999993)",Broadway & Queens Blvd At Se Corner,http://www.mta.info/nyct/service/,E-M-R
1094,"(40.692517415000054, -73.9911896989999)",Court St & Joralemon St At Sw Corner,http://www.mta.info/nyct/service/,2-3-4-5-N-R
1095,"(40.69239627600007, -73.98740440299991)",Jay St & Willoughby St At Nw Corner,http://www.mta.info/nyct/service/,A-C-F
1096,"(40.69230642000008, -73.9875083199999)",Jay St & Willoughby St At Nw Corner,http://www.mta.info/nyct/service/,A-C-F
1097,"(40.69296064100007, -73.98734762399994)",Jay St & Metrotech Walk At Sw Corner,http://www.mta.info/nyct/service/,A-C-F
1098,"(40.69306846200004, -73.98716813899995)",Jay St & Metrotech Walk At Se Corner,http://www.mta.info/nyct/service/,A-C-F
1099,"(40.69160903200009, -73.98741399499994)",Jay St & Fulton St At Nw Corner,http://www.mta.info/nyct/service/,A-C-F
1100,"(40.69155509600006, -73.98726288099994)",Jay St & Fulton St At Ne Corner,http://www.mta.info/nyct/service/,A-C-F
1101,"(40.68978319900009, -73.98131665299991)",Flatbush Ave & De Kalb Ave At Se Corner,http://www.mta.info/nyct/service/,B-D-N-Q-R
1102,"(40.68495725900004, -73.97788607899992)",Ashland Pl & Hanson Pl At Se Corner,http://www.mta.info/nyct/service/,2-3-4-5-B-D-N-Q-R
1103,"(40.675253231000056, -73.9709186419999)",Flatbush Ave & Plaza Street East At Se Corner,http://www.mta.info/nyct/service/,2-3-4
1104,"(40.675206150000065, -73.97112089199993)",Flatbush Ave & Plaza Street West At Nw Corner,http://www.mta.info/nyct/service/,2-3-4
1105,"(40.67448574400004, -73.95787512099992)",Franklin Ave & Park Pl At Nw Corner,http://www.mta.info/nyct/service/,S
1106,"(40.68119898400005, -73.95560891299994)",Franklin Ave & Fulton St At Ne Corner,http://www.mta.info/nyct/service/,A-C-S
1107,"(40.68803122700007, -73.98047665799993)",Flatbush Ave & Livingston St At Nw Corner,http://www.mta.info/nyct/service/,2-3-4-5
1108,"(40.68816572900005, -73.98033388099992)",Flatbush Ave & Livingston St At Ne Corner,http://www.mta.info/nyct/service/,2-3-4-5
1109,"(40.74257333300005, -73.95426699899991)",Vernon Blvd & 50th Ave At Sw Corner (To Flushing Only),http://www.mta.info/nyct/service/,7-7 Express
1110,"(40.74263933200007, -73.95423499999993)",Vernon Blvd & 50th Ave At Sw Corner (To Flushing Only),http://www.mta.info/nyct/service/,7-7 Express
1111,"(40.742752334000045, -73.95383599999991)",Vernon Blvd & 50th Ave At Ne Corner (To Manhattan Only),http://www.mta.info/nyct/service/,7-7 Express
1112,"(40.74234033200008, -73.95273999999995)",Jackson Ave & 50th Ave At Se Corner (To Flushing Only),http://www.mta.info/nyct/service/,7-7 Express
1113,"(40.74248333400004, -73.9524729979999)",Jackson Ave & 50th Ave At Ne Corner (To Manhattan Only),http://www.mta.info/nyct/service/,7-7 Express
1114,"(40.74461933400005, -73.94901799999991)",Jackson Ave & 47th Ave At Sw Corner,http://www.mta.info/nyct/service/,G
1115,"(40.74474533400007, -73.94865799799993)",Jackson Ave & 47th Ave At Nw Corner,http://www.mta.info/nyct/service/,G
1116,"(40.746297335000065, -73.9456860009999)",23rd St & 45th Rd At Nw Corner,http://www.mta.info/nyct/service/,7-7 Express
1117,"(40.74623133100005, -73.94501499899991)",Jackson Ave & 45th Rd At Nw Corner,http://www.mta.info/nyct/service/,E-G-M
1118,"(40.74672233400008, -73.94378099999994)",Jackson Ave & 45th Ave At Nw Corner,http://www.mta.info/nyct/service/,E-G-M
1119,"(40.74794733400006, -73.94721099899994)",21st St & 44th Ave At Se Corner,http://www.mta.info/nyct/service/,E-G-M
1120,"(40.74458633200004, -73.9318279979999)",33rd St & Queens Blvd At Nw Corner,http://www.mta.info/nyct/service/,7
1121,"(40.74456233400008, -73.9315700009999)",33rd St & Queens Blvd At Se Corner,http://www.mta.info/nyct/service/,7
1122,"(40.744723332000035, -73.9315149979999)",33rd St & Queens Blvd At Ne Corner,http://www.mta.info/nyct/service/,7
1123,"(40.74466333300006, -73.93088800099991)",34th St & Queens Blvd At Nw Corner,http://www.mta.info/nyct/service/,7
1124,"(40.75027533300005, -73.94019700099994)",Queens Plaza South & 27th St At Sw Corner,http://www.mta.info/nyct/service/,7-7 Express-N-Q
1125,"(40.74870933400007, -73.93734700099992)",Jackson Ave & Queens Blvd At Se Corner,http://www.mta.info/nyct/service/,E-M-R
1126,"(40.74957733400004, -73.93609399899992)",Northern Blvd & 41st Ave At Se Corner,http://www.mta.info/nyct/service/,E-M-R
1127,"(40.75251833300007, -73.93281400099994)",31st St & 39th Ave At Se Corner,http://www.mta.info/nyct/service/,N-Q
1128,"(40.75189933200005, -73.9305829999999)",34th St & Northern Blvd At Sw Corner (To Jamaica Only),http://www.mta.info/nyct/service/,E-M-R
1129,"(40.75222033300008, -73.92877099799995)",35th St & 38th Ave At Ne Corner (To Manhattan And Brooklyn Only),http://www.mta.info/nyct/service/,E-M-R
1130,"(40.751953333000074, -73.92714399899995)",36th St & Northern Blvd At Se Corner (To Jamaica Only),http://www.mta.info/nyct/service/,E-M-R
1131,"(40.756496334000076, -73.92997699799992)",31st St & 36th Ave At Sw Corner,http://www.mta.info/nyct/service/,N-Q
1132,"(40.75680433300005, -73.92971899799994)",31st St & 36th Ave At Nw Corner,http://www.mta.info/nyct/service/,N-Q
1133,"(40.761773332000075, -73.92539899899992)",31st St & Broadway At Se Corner,http://www.mta.info/nyct/service/,N-Q
1134,"(40.74373633500005, -73.92446700099993)",40th St & Queens Blvd At Sw Corner (To Flushing Only),http://www.mta.info/nyct/service/,7
1135,"(40.74393233400008, -73.92442799899993)",40th St & Queens Blvd At Nw Corner (To Manhattan Only),http://www.mta.info/nyct/service/,7
1136,"(40.74388433300004, -73.92405999899995)",40th St & Queens Blvd At Ne Corner (To Manhattan Only),http://www.mta.info/nyct/service/,7
1137,"(40.743112335000035, -73.91889199899992)",46th St & Queens Blvd At Sw Corner,http://www.mta.info/nyct/service/,7
1138,"(40.74305233300004, -73.91854799999993)",46th St & Queens Blvd At Se Corner,http://www.mta.info/nyct/service/,7
1139,"(40.74296333500007, -73.9180150009999)",47th St & Queens Blvd At Sw Corner,http://www.mta.info/nyct/service/,7
1140,"(40.74318933400008, -73.91794399799994)",47th St & Queens Blvd At Nw Corner,http://www.mta.info/nyct/service/,7
1141,"(40.74413347700005, -73.91302324999992)",52nd St & Roosevelt Ave At Nw Corner,http://www.mta.info/nyct/service/,7
1142,"(40.75811733300009, -73.91982900099993)",Steinway St & Broadway At Sw Corner,http://www.mta.info/nyct/service/,E-M-R
1143,"(40.75828533300006, -73.91941799999995)",Steinway St & Broadway At Se Corner,http://www.mta.info/nyct/service/,E-M-R
1144,"(40.756861334000064, -73.91425499799993)",46th St & Broadway At Nw Corner (To Manhattan And Brooklyn Only),http://www.mta.info/nyct/service/,E-M-R
1145,"(40.75602933500005, -73.91218000099991)",48th St & Newtown Rd At Ne Corner (To Manhattan And Brooklyn Only),http://www.mta.info/nyct/service/,E-M-R
1146,"(40.74571782700008, -73.90306340699993)",61st St & Roosevelt Ave At Ne Corner,http://www.mta.info/nyct/service/,7-7 Express
1147,"(40.753101334000064, -73.90710500099993)",54th St & Northern Blvd At Nw Corner (To Jamaica Only),http://www.mta.info/nyct/service/,E-M-R
1148,"(40.75342833500008, -73.90684699899992)",54th St & Broadway At Sw Corner (To Manhattan And Brooklyn Only),http://www.mta.info/nyct/service/,E-M-R
1149,"(40.749310334000086, -73.8973159979999)",65th St & Broadway At Ne Corner,http://www.mta.info/nyct/service/,E-M-R
1150,"(40.766671332000044, -73.92139999799991)",31st St & 30th Ave At Se Corner,http://www.mta.info/nyct/service/,N-Q
1151,"(40.76697233400006, -73.92114899899991)",31st St & 30th Ave At Ne Corner,http://www.mta.info/nyct/service/,N-Q
1152,"(40.77030133200009, -73.9179969999999)",31st St & Hoyt Ave South At Sw Corner,http://www.mta.info/nyct/service/,N-Q
1153,"(40.771045334000064, -73.9171239989999)",31st St & Hoyt Ave North At Nw Corner,http://www.mta.info/nyct/service/,N-Q
1154,"(40.77088133400008, -73.9168969989999)",31st St & Hoyt Ave North At Ne Corner,http://www.mta.info/nyct/service/,N-Q
1155,"(40.77479633300004, -73.91216499899991)",31st St & 23rd Ave At Ne Corner,http://www.mta.info/nyct/service/,N-Q
1156,"(40.77517833400009, -73.91203900099993)",31st St & 23rd Ave At Nw Corner,http://www.mta.info/nyct/service/,N-Q
1157,"(40.75419533500008, -73.94252099699992)",21st St & 41st Ave At Nw Corner,http://www.mta.info/nyct/service/,F
1158,"(40.75432233300006, -73.94237399999992)",21st St & 41st Ave At Nw Corner,http://www.mta.info/nyct/service/,F
1159,"(40.772915641000054, -73.98240666799995)",Broadway & 65th St At Sw Corner,http://www.mta.info/nyct/service/,1-2
1160,"(40.77388333300007, -73.98246599999993)",Broadway & 66th St At Sw Corner,http://www.mta.info/nyct/service/,1-2
1161,"(40.778429334000066, -73.98193199999992)",Broadway & 72nd St At Se Corner,http://www.mta.info/nyct/service/,1-2-3
1162,"(40.774940333000075, -73.97714399999995)",Central Park West & 70th St At Sw Corner,http://www.mta.info/nyct/service/,A-C-B
1163,"(40.77643133200007, -73.9759769989999)",Central Park West & 72nd St At Nw Corner,http://www.mta.info/nyct/service/,A-C-B
1164,"(40.783784333000085, -73.98026499999992)",Broadway & 79th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,1-2
1165,"(40.78405533300008, -73.98006499899992)",Broadway & 79th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,1-2
1166,"(40.783964333000085, -73.9796719979999)",Broadway & 79th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,1-2
1167,"(40.78812433200005, -73.97632099999993)",Broadway & 86th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,1-2
1168,"(40.78850433400004, -73.97669000199994)",Broadway & 86th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,1-2
1169,"(40.767776334000075, -73.96449499899995)",Lexington Ave & 68th St At Sw Corner,http://www.mta.info/nyct/service/,4-6-6 Express
1170,"(40.76799633500008, -73.96418799899993)",Lexington Ave & 68th St At Nw Corner,http://www.mta.info/nyct/service/,4-6-6 Express
1171,"(40.76786733400007, -73.96388699799991)",Lexington Ave & 68th St At Ne Corner,http://www.mta.info/nyct/service/,4-6-6 Express
1172,"(40.77349333400008, -73.9596589969999)",Lexington Ave & 77th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,4-6-6 Express
1173,"(40.77363133300008, -73.95965900199991)",Lexington Ave & 77th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,4-6-6 Express
1174,"(40.77366933300004, -73.96013500099991)",Lexington Ave & 77th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,4-6-6 Express
1175,"(40.77363633400006, -73.96005999999994)",Lexington Ave & 77th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,4-6-6 Express
1176,"(40.77377933400004, -73.96004100199991)",Lexington Ave & 77th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,4-6-6 Express
1177,"(40.781968334000055, -73.97199900099992)",Central Park West & 81st St At Sw Corner,http://www.mta.info/nyct/service/,A-C-B
1178,"(40.78224333500009, -73.97174899999993)",Central Park West & 81st St At Nw Corner,http://www.mta.info/nyct/service/,A-C-B
1179,"(40.78529233200004, -73.96962999999994)",Central Park West & 86th St At Sw Corner,http://www.mta.info/nyct/service/,A-C-B
1180,"(40.78547733600004, -73.96946099899992)",Central Park West & 86th St At Nw Corner,http://www.mta.info/nyct/service/,A-C-B
1181,"(40.78675033400009, -73.96844199799995)",Central Park West & 88th St At Nw Corner,http://www.mta.info/nyct/service/,A-C-B
1182,"(40.79337233400008, -73.97296999799994)",Broadway & 96th St At Sw Corner,http://www.mta.info/nyct/service/,1-2-3
1183,"(40.79309633300005, -73.97269500099992)",Broadway & 96th St At Se Corner,http://www.mta.info/nyct/service/,1-2-3
1184,"(40.794478334000075, -73.97215499999993)",Broadway & 96th St At Sw Corner,http://www.mta.info/nyct/service/,1-2-3
1185,"(40.794320334000076, -73.97179099899995)",Broadway & 96th St At Se Corner,http://www.mta.info/nyct/service/,1-2-3
1186,"(40.79169833200007, -73.9650149979999)",Central Park West & 96th St At Sw Corner,http://www.mta.info/nyct/service/,A-C-B
1187,"(40.79231233300004, -73.9644059979999)",Central Park West & 97th St At Sw Corner,http://www.mta.info/nyct/service/,A-C-B
1188,"(40.799300333000076, -73.96867799799992)",Broadway & 103rd St At Nw Corner,http://www.mta.info/nyct/service/,1
1189,"(40.79922333400009, -73.9682709999999)",Broadway & 103rd St At Ne Corner,http://www.mta.info/nyct/service/,1
1190,"(40.799390334000066, -73.96862199899994)",Broadway & 103rd St At Nw Corner,http://www.mta.info/nyct/service/,1
1191,"(40.80397633400008, -73.96662299999991)",Broadway & Cathedral Pkwy At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,1
1192,"(40.80439033300007, -73.96678600099995)",Broadway & Cathedral Pkwy At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,1
1193,"(40.79625233300004, -73.96157599999992)",Central Park West & 103rd St At Nw Corner,http://www.mta.info/nyct/service/,A-C-B
1194,"(40.80001133400009, -73.95845799799991)",Frederick Douglass Blvd & 109th St At Ne Corner,http://www.mta.info/nyct/service/,A-C-B
1195,"(40.80087333400007, -73.95838800099995)",Frederick Douglass Blvd & Cathedral Pkwy At Sw Corner,http://www.mta.info/nyct/service/,A-C-B
1196,"(40.80826433400006, -73.96393699999993)",Broadway & 116th St At Nw Corner,http://www.mta.info/nyct/service/,1
1197,"(40.80838733300004, -73.9638550009999)",Broadway & 116th St At Nw Corner,http://www.mta.info/nyct/service/,1
1198,"(40.80823033300004, -73.96351000099992)",Broadway & 116th St At Ne Corner,http://www.mta.info/nyct/service/,1
