time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-02-26T15:03:33.910Z,37.1593,141.1658,48.5,4.8,mww,,75.0,0.769,0.65,us,us20008mit,2017-03-14T19:43:52.672Z,"27km ENE of Iwaki, Japan",earthquake,5.1,4.1,0.08900000000000001,12.0,reviewed,us,us
2017-02-26T14:54:46.030Z,37.2233,141.2045,60.48,4.6,mb,,64.0,0.7240000000000001,1.13,us,us20008mip,2017-03-14T19:31:10.544Z,"34km NE of Iwaki, Japan",earthquake,6.3,5.4,0.073,56.0,reviewed,us,us
2017-02-26T12:33:57.390Z,-15.004000000000001,-71.9889,95.64,4.5,mb,,124.0,3.926,1.45,us,us20008mi8,2017-03-12T12:46:30.040Z,"47km NE of Orcopampa, Peru",earthquake,10.2,21.7,0.191,8.0,reviewed,us,us
2017-02-26T09:24:34.440Z,1.2504,122.4328,42.15,4.9,mb,,84.0,1.656,0.94,us,us20008mhv,2017-03-12T12:08:12.040Z,"69km NNW of Sidomulyo, Indonesia",earthquake,7.0,7.1,0.096,34.0,reviewed,us,us
2017-02-26T08:59:16.490Z,-28.9219,-71.4883,31.92,5.0,mwr,,94.0,0.696,0.79,us,us20008mhp,2017-02-28T23:29:39.040Z,"81km WSW of Vallenar, Chile",earthquake,5.3,4.7,0.046,45.0,reviewed,us,us
2017-02-26T06:44:21.790Z,-18.5234,169.3793,243.87,5.5,mb,,49.0,3.015,0.88,us,us20008mhb,2017-02-28T20:47:17.040Z,"114km N of Isangel, Vanuatu",earthquake,7.4,5.3,0.032,338.0,reviewed,us,us
2017-02-26T01:30:04.930Z,-5.8643,153.3486,17.22,4.6,mb,,154.0,2.032,0.62,us,us20008mgp,2017-03-09T01:08:20.040Z,"158km SSE of Taron, Papua New Guinea",earthquake,9.8,5.9,0.094,34.0,reviewed,us,us
2017-02-25T23:08:52.120Z,-14.8157,167.4306,163.91,5.0,mb,,56.0,5.931,0.75,us,us20008mga,2017-03-12T02:39:58.040Z,"48km ENE of Port-Olry, Vanuatu",earthquake,5.5,6.6,0.057999999999999996,95.0,reviewed,us,us
2017-02-25T21:08:49.460Z,-1.1248,126.9045,17.44,4.8,mb,,65.0,8.119,0.74,us,us20008mfy,2017-03-11T23:44:52.040Z,"88km WNW of Laiwui, Indonesia",earthquake,7.8,4.2,0.071,62.0,reviewed,us,us
2017-02-25T21:06:04.610Z,37.059,36.0706,2.31,4.6,mb,,50.0,0.917,0.74,us,us20008mfu,2017-03-11T23:30:09.040Z,"6km W of Toprakkale, Turkey",earthquake,5.0,4.8,0.066,69.0,reviewed,us,us
2017-02-25T20:11:44.050Z,36.1786,139.8249,55.99,4.5,mb,,133.0,1.358,0.86,us,us20008mfp,2017-03-11T23:12:04.351Z,"9km E of Koga, Japan",earthquake,5.5,5.6,0.08900000000000001,37.0,reviewed,us,us
2017-02-25T19:24:52.160Z,31.0068,103.652,10.0,4.5,mb,,43.0,5.087,0.54,us,us20008mfi,2017-03-11T05:16:28.301Z,"2km E of Guankou, China",earthquake,8.5,1.9,0.085,40.0,reviewed,us,us
2017-02-25T19:01:42.940Z,10.3713,126.7978,46.55,4.5,mb,,138.0,16.480999999999998,0.42,us,us100086ty,2017-03-12T04:30:24.040Z,"88km ENE of San Isidro, Philippines",earthquake,12.4,9.2,0.135,16.0,reviewed,us,us
2017-02-25T18:57:30.320Z,10.4992,126.8432,53.17,5.1,mb,,50.0,3.6289999999999996,1.03,us,us20008mfc,2017-03-10T19:32:52.040Z,"99km ENE of San Isidro, Philippines",earthquake,7.5,5.2,0.044000000000000004,167.0,reviewed,us,us
2017-02-25T17:19:35.220Z,1.4127,31.1166,10.0,4.7,mb,,118.0,2.036,0.68,us,us20008mew,2017-03-10T17:55:32.255Z,"25km W of Hoima, Uganda",earthquake,6.1,1.8,0.077,51.0,reviewed,us,us
2017-02-25T16:03:42.570Z,31.1559,140.4044,90.6,4.9,mb,,106.0,2.016,1.32,us,us20008meq,2017-02-25T16:29:27.040Z,"221km SSE of Hachijo-jima, Japan",earthquake,7.5,7.4,0.071,62.0,reviewed,us,us
2017-02-25T15:14:15.970Z,-32.0766,-178.7516,53.05,4.9,mb,,158.0,2.91,0.83,us,us20008mem,2017-02-25T15:31:18.040Z,"72km S of L'Esperance Rock, New Zealand",earthquake,10.1,6.0,0.125,20.0,reviewed,us,us
2017-02-25T14:00:31.810Z,-29.2397,-68.0086,116.62,5.3,mb,,47.0,1.959,1.05,us,us20008meg,2017-02-28T18:59:00.040Z,"50km W of Chilecito, Argentina",earthquake,7.7,7.3,0.114,26.0,reviewed,us,us
2017-02-25T13:24:40.390Z,-5.9676,147.4039,101.35,5.0,mb,,77.0,3.423,0.76,us,us20008meb,2017-02-25T13:41:34.626Z,"86km NW of Finschhafen, Papua New Guinea",earthquake,9.5,10.1,0.163,12.0,reviewed,us,us
2017-02-25T09:21:23.040Z,42.8799,147.398,10.0,4.5,mb,,137.0,3.255,0.64,us,us20008md6,2017-02-25T10:37:14.040Z,"116km SSE of Shikotan, Russia",earthquake,8.4,1.9,0.111,24.0,reviewed,us,us
2017-02-25T09:03:06.700Z,35.1524,-35.3756,10.0,4.7,mb,,141.0,21.511,0.88,us,us20008md7,2017-02-25T10:14:28.040Z,Northern Mid-Atlantic Ridge,earthquake,12.9,1.9,0.06,84.0,reviewed,us,us
2017-02-25T07:30:59.370Z,12.6701,143.2964,73.58,4.5,mb,,109.0,1.7830000000000001,0.66,us,us100086ti,2017-03-12T12:08:02.040Z,"162km WSW of Merizo Village, Guam",earthquake,12.7,9.1,0.099,30.0,reviewed,us,us
2017-02-25T04:52:55.100Z,38.7647,142.2577,38.55,4.6,mb,,125.0,1.46,0.63,us,us20008mcu,2017-03-08T02:57:30.545Z,"57km SE of Ofunato, Japan",earthquake,7.5,6.2,0.071,59.0,reviewed,us,us
2017-02-25T04:39:59.120Z,47.6843,147.0564,402.89,4.6,mb,,108.0,3.011,0.63,us,us20008mcs,2017-03-08T02:59:37.040Z,"193km SW of Vostok, Russia",earthquake,10.3,6.2,0.028999999999999998,342.0,reviewed,us,us
2017-02-25T02:50:06.580Z,29.4685,130.671,27.09,4.8,mb,,125.0,2.042,0.59,us,us20008mcl,2017-03-08T03:15:14.040Z,"143km SSW of Nishinoomote, Japan",earthquake,7.3,5.5,0.062,81.0,reviewed,us,us
2017-02-25T02:31:24.470Z,-19.4782,-69.08800000000001,108.33,5.2,mww,,43.0,0.59,0.88,us,us20008mc5,2017-03-08T04:14:10.385Z,"137km NE of Iquique, Chile",earthquake,6.0,3.8,0.061,26.0,reviewed,us,us
2017-02-25T01:11:37.890Z,-7.26,130.4187,37.28,4.8,mb,,67.0,1.129,0.97,us,us20008mbt,2017-03-08T03:28:24.040Z,"125km NW of Saumlaki, Indonesia",earthquake,7.3,3.3,0.08199999999999999,46.0,reviewed,us,us
2017-02-24T23:46:45.370Z,-17.9678,-178.4533,581.4,5.9,mww,,29.0,3.335,0.75,us,us20008man,2017-02-26T23:56:56.349Z,"287km SE of Lambasa, Fiji",earthquake,9.3,3.5,0.073,18.0,reviewed,us,us
2017-02-24T19:26:49.540Z,52.8334,-174.5239,191.95,4.5,mb,,145.0,1.631,0.77,us,us20008m90,2017-03-09T21:36:15.040Z,"74km NNW of Atka, Alaska",earthquake,11.4,8.6,0.04,180.0,reviewed,us,us
2017-02-24T19:16:53.060Z,18.4384,-25.2443,16.25,4.9,mb,,58.0,3.7880000000000003,0.85,us,us20008m8v,2017-03-09T20:12:17.040Z,"138km N of Ponta do Sol, Cape Verde",earthquake,8.6,4.2,0.054000000000000006,107.0,reviewed,us,us
2017-02-24T17:57:59.740Z,-16.3382,-175.5085,10.0,4.7,mb,,152.0,5.975,0.68,us,us100086sw,2017-03-08T20:50:28.040Z,"192km WSW of Hihifo, Tonga",earthquake,9.4,1.9,0.134,18.0,reviewed,us,us
2017-02-24T17:28:44.870Z,-23.2601,-178.8033,414.89,6.9,mww,,19.0,6.011,0.96,us,us20008m3t,2017-03-08T18:38:16.565Z,"289km S of Ndoi Island, Fiji",earthquake,8.6,3.5,,,reviewed,us,us
2017-02-24T16:39:41.210Z,-29.980999999999998,-177.0076,10.0,5.1,mb,,175.0,1.087,1.4,us,us20008m2u,2017-02-24T16:57:52.040Z,"117km SE of Raoul Island, New Zealand",earthquake,9.4,2.0,0.11800000000000001,23.0,reviewed,us,us
2017-02-24T16:17:20.690Z,-22.5509,173.0529,53.47,4.6,mb,,124.0,4.78,0.75,us,us20008m2p,2017-02-24T17:39:04.040Z,"104km E of Ile Hunter, New Caledonia",earthquake,4.5,11.7,0.114,23.0,reviewed,us,us
2017-02-24T13:41:14.840Z,12.5963,-87.8264,77.75,4.9,mb,,58.0,0.764,1.08,us,us20008m19,2017-03-04T12:40:41.371Z,"43km WSW of Jiquilillo, Nicaragua",earthquake,6.3,5.3,0.059000000000000004,90.0,reviewed,us,us
2017-02-24T12:28:25.620Z,49.7058,-129.1182,10.0,5.2,mww,,142.0,1.129,0.76,us,us20008m0k,2017-02-28T21:59:07.449Z,"164km SW of Port Hardy, Canada",earthquake,6.1,1.9,,,reviewed,us,us
2017-02-24T12:02:51.460Z,24.1314,93.4958,61.72,5.0,mb,,41.0,0.741,0.78,us,us20008m0e,2017-02-25T02:03:25.975Z,"28km SW of Churachandpur, India",earthquake,5.0,4.1,0.057,105.0,reviewed,us,us
2017-02-24T10:24:09.050Z,51.4291,176.3023,34.17,4.9,mb,,128.0,1.8780000000000001,0.71,us,us20008lzu,2017-03-04T17:59:43.243Z,"106km SSE of Buldir Island, Alaska",earthquake,9.2,5.7,0.037000000000000005,228.0,reviewed,us,us
2017-02-24T09:44:19.510Z,-9.5991,159.8768,28.42,4.9,mb,,97.0,0.174,0.69,us,us20008lzm,2017-02-24T20:52:56.666Z,"20km SSW of Honiara, Solomon Islands",earthquake,7.8,5.4,0.06,87.0,reviewed,us,us
2017-02-24T08:22:36.420Z,4.7036,96.9622,174.81,5.0,mb,,110.0,0.522,0.7,us,us20008lz4,2017-03-12T08:54:42.040Z,"56km SSW of Lhokseumawe, Indonesia",earthquake,8.2,7.1,0.059000000000000004,90.0,reviewed,us,us
2017-02-24T06:17:57.360Z,-44.9953,-14.2686,10.0,4.6,mb,,107.0,8.055,0.76,us,us100086t4,2017-03-09T10:09:48.040Z,Southern Mid-Atlantic Ridge,earthquake,9.7,1.9,0.223,6.0,reviewed,us,us
2017-02-24T05:59:07.350Z,-55.3028,-30.6778,10.0,5.3,mb,,78.0,3.515,0.55,us,us20008lyf,2017-03-09T09:59:25.040Z,"266km NW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.9,1.2,0.059000000000000004,97.0,reviewed,us,us
2017-02-24T03:11:41.310Z,-15.8273,-71.6347,142.04,4.9,mb,,126.0,2.708,0.91,us,us20008lxn,2017-03-08T00:34:07.442Z,"19km WSW of Huarancante, Peru",earthquake,7.5,5.5,0.057999999999999996,94.0,reviewed,us,us
2017-02-24T00:32:17.530Z,-8.4449,30.0448,30.0,5.9,mww,,16.0,7.821000000000001,0.77,us,us20008lww,2017-03-11T00:58:32.567Z,"42km E of Kaputa, Zambia",earthquake,7.7,1.7,0.053,34.0,reviewed,us,us
2017-02-23T23:54:51.720Z,39.9021,143.1389,26.51,4.5,mb,,168.0,1.8159999999999998,0.88,us,us20008lwe,2017-02-27T05:57:31.040Z,"105km ENE of Miyako, Japan",earthquake,8.5,7.3,0.1,29.0,reviewed,us,us
2017-02-23T21:10:31.440Z,-21.2721,174.3809,10.0,5.5,mb,,38.0,4.928999999999999,1.03,us,us20008lv9,2017-02-27T05:23:31.968Z,"56km NNW of Ceva-i-Ra, Fiji",earthquake,8.5,1.8,0.035,289.0,reviewed,us,us
2017-02-23T20:13:40.310Z,86.1559,74.2575,10.0,5.0,mb,,44.0,18.264,0.86,us,us20008luw,2017-03-07T23:32:05.040Z,North of Severnaya Zemlya,earthquake,9.7,1.8,0.03,348.0,reviewed,us,us
2017-02-23T20:12:26.780Z,-29.3727,-177.4035,20.1,4.5,mb,,192.0,0.47600000000000003,0.73,us,us100086r5,2017-03-09T23:53:20.040Z,"49km ESE of Raoul Island, New Zealand",earthquake,5.8,6.9,0.151,13.0,reviewed,us,us
2017-02-23T17:07:04.870Z,16.2648,-98.6933,9.67,4.6,mb,,183.0,0.5579999999999999,0.97,us,us20008ltv,2017-03-07T23:30:17.893Z,"28km SSE of Tecoanapa, Mexico",earthquake,4.1,5.5,0.039,195.0,reviewed,us,us
2017-02-23T17:03:18.120Z,-22.4079,-178.4302,396.76,5.1,mb,,50.0,5.695,1.01,us,us20008ltr,2017-03-07T23:21:49.040Z,"196km S of Ndoi Island, Fiji",earthquake,9.9,5.0,0.03,370.0,reviewed,us,us
2017-02-23T16:23:46.020Z,-24.0027,179.335,545.21,4.6,mb,,116.0,6.34,0.65,us,us100086r3,2017-03-07T22:59:06.040Z,South of the Fiji Islands,earthquake,13.5,10.0,0.087,39.0,reviewed,us,us
2017-02-23T15:21:14.770Z,16.1542,-95.5219,55.29,4.9,mb,,150.0,3.2539999999999996,0.64,us,us20008lsy,2017-03-07T22:50:08.825Z,"34km W of Salina Cruz, Mexico",earthquake,4.0,8.3,0.031,316.0,reviewed,us,us
2017-02-23T15:16:12.160Z,12.1895,-88.1298,10.0,4.6,mb,,169.0,1.168,1.06,us,us20008lsw,2017-03-07T22:44:39.040Z,"96km SW of Jiquilillo, Nicaragua",earthquake,5.4,1.8,0.08199999999999999,44.0,reviewed,us,us
2017-02-23T15:11:05.790Z,-5.8455,146.745,116.0,5.4,mww,,14.0,3.56,0.99,us,us20008lsv,2017-03-07T22:28:58.388Z,"100km NNW of Lae, Papua New Guinea",earthquake,6.3,1.8,0.069,20.0,reviewed,us,us
2017-02-23T13:35:54.310Z,-43.125,171.7142,10.02,4.7,mwr,,49.0,0.31,0.97,us,us20008lsg,2017-03-03T14:39:14.040Z,"42km WNW of Oxford, New Zealand",earthquake,2.5,4.9,0.042,55.0,reviewed,us,us
2017-02-23T11:52:18.100Z,-19.2137,-172.8284,10.0,4.8,mb,,103.0,2.7460000000000004,0.99,us,us20008lrc,2017-02-23T12:07:21.040Z,"136km ESE of Neiafu, Tonga",earthquake,7.6,1.8,0.127,19.0,reviewed,us,us
2017-02-23T10:25:07.820Z,21.6192,143.2122,300.69,4.5,mb,,104.0,5.532,0.57,us,us20008lqv,2017-02-23T10:50:13.040Z,"212km NW of Farallon de Pajaros, Northern Mariana Islands",earthquake,11.1,7.8,0.040999999999999995,173.0,reviewed,us,us
2017-02-23T09:47:55.710Z,16.1889,-95.4139,75.03,4.8,mb,,153.0,3.1489999999999996,0.68,us,us20008lqk,2017-03-05T00:39:53.473Z,"23km W of Salina Cruz, Mexico",earthquake,8.7,8.7,0.035,256.0,reviewed,us,us
2017-02-23T06:04:59.030Z,49.7045,-129.1713,10.0,4.8,mb,,154.0,1.15,1.0,us,us20008lph,2017-02-24T18:54:48.783Z,"166km SW of Port Hardy, Canada",earthquake,7.6,1.9,0.032,304.0,reviewed,us,us
2017-02-23T01:50:16.740Z,7.0606,125.5854,15.55,4.6,mb,,98.0,0.011000000000000001,0.71,us,us20008lnh,2017-02-23T21:38:31.797Z,"3km WSW of Davao, Philippines",earthquake,10.4,5.3,0.11199999999999999,24.0,reviewed,us,us
2017-02-23T00:42:15.680Z,-58.266000000000005,-139.5672,10.0,5.2,mb,,26.0,26.366999999999997,0.61,us,us20008ln6,2017-03-11T02:56:21.215Z,Pacific-Antarctic Ridge,earthquake,12.6,1.7,0.067,74.0,reviewed,us,us
2017-02-22T23:46:30.670Z,-15.6509,168.0149,185.82,4.9,mb,,143.0,5.151,0.77,us,us20008lmp,2017-03-11T02:09:19.040Z,"81km NE of Norsup, Vanuatu",earthquake,12.6,7.6,0.07200000000000001,60.0,reviewed,us,us
2017-02-22T23:25:50.920Z,-44.2629,-15.7978,10.0,5.0,mb,,101.0,32.016,0.78,us,us20008lmf,2017-03-11T00:04:04.040Z,Southern Mid-Atlantic Ridge,earthquake,11.1,1.5,0.084,45.0,reviewed,us,us
2017-02-22T20:58:46.870Z,-29.6613,-176.9783,20.22,4.5,mb,,261.0,0.927,0.33,us,us100086j7,2017-03-09T23:56:28.040Z,"99km ESE of Raoul Island, New Zealand",earthquake,17.8,9.0,0.14,15.0,reviewed,us,us
2017-02-22T13:04:26.710Z,2.1976,132.6865,10.0,4.5,mb,,119.0,5.101,1.01,us,us20008lfd,2017-03-08T09:30:40.040Z,Palau region,earthquake,6.2,1.9,0.1,29.0,reviewed,us,us
2017-02-22T09:47:38.690Z,-20.8462,-178.5175,566.16,4.7,mb,,123.0,4.473,1.04,us,us20008ldu,2017-03-16T08:29:00.040Z,"28km SE of Ndoi Island, Fiji",earthquake,11.9,6.5,0.039,196.0,reviewed,us,us
2017-02-22T09:02:04.330Z,-15.7162,-173.4492,10.0,4.7,mb,,112.0,2.416,0.53,us,us20008ldf,2017-03-16T07:28:35.040Z,"41km NE of Hihifo, Tonga",earthquake,6.4,1.9,0.09,38.0,reviewed,us,us
2017-02-22T08:25:36.200Z,-60.8751,-51.5244,68.11,5.3,mb,,78.0,3.678,1.11,us,us20008lda,2017-02-22T09:00:25.040Z,Scotia Sea,earthquake,9.6,5.3,0.055,111.0,reviewed,us,us
2017-02-22T05:31:44.630Z,4.7831,127.5565,66.12,5.1,mb,,119.0,3.0039999999999996,0.98,us,us20008lcx,2017-02-23T02:20:47.534Z,"231km SE of Pondaguitan, Philippines",earthquake,5.4,7.5,0.053,114.0,reviewed,us,us
2017-02-22T01:29:04.690Z,-15.4104,-173.7514,71.6,4.6,mb,,155.0,2.424,0.64,us,us100086iw,2017-03-09T00:29:34.040Z,"59km N of Hihifo, Tonga",earthquake,10.4,12.5,0.152,13.0,reviewed,us,us
2017-02-21T14:46:43.650Z,3.8932,95.1135,35.0,4.5,mb,,264.0,2.258,0.79,us,us1000861f,2017-03-13T21:02:45.040Z,"115km WSW of Meulaboh, Indonesia",earthquake,10.2,2.0,0.243,5.0,reviewed,us,us
2017-02-21T14:24:52.280Z,-24.4242,-179.7923,503.05,4.8,mb,,153.0,6.943,0.87,us,us10008617,2017-03-13T20:48:39.040Z,South of the Fiji Islands,earthquake,13.9,18.0,0.22699999999999998,9.0,reviewed,us,us
2017-02-21T14:09:04.320Z,-19.2814,-63.9047,595.98,6.5,mww,,14.0,4.242,0.9,us,us20008l41,2017-03-14T13:55:31.666Z,"41km E of Padilla, Bolivia",earthquake,9.6,3.0,0.04,59.0,reviewed,us,us
2017-02-21T13:32:46.850Z,36.4616,70.9962,128.88,4.5,mb,,101.0,0.743,1.18,us,us20008l3y,2017-03-13T19:09:59.040Z,"47km SSE of Jarm, Afghanistan",earthquake,7.9,6.1,0.087,39.0,reviewed,us,us
2017-02-21T11:56:28.990Z,16.5654,-98.579,10.93,4.9,mb,,123.0,0.991,1.06,us,us20008l3k,2017-02-23T15:29:48.887Z,"19km ENE of Tecoanapa, Mexico",earthquake,6.2,4.6,0.03,345.0,reviewed,us,us
2017-02-21T11:08:16.190Z,-29.0979,61.2173,10.0,5.1,mb,,52.0,14.862,0.82,us,us20008l37,2017-02-21T12:03:20.040Z,Southwest Indian Ridge,earthquake,11.1,1.8,0.076,56.0,reviewed,us,us
2017-02-21T10:40:27.810Z,16.1932,-98.6763,10.0,4.7,mb,,159.0,1.365,1.07,us,us20008l2z,2017-02-23T10:18:10.992Z,"36km SSE of Tecoanapa, Mexico",earthquake,7.9,1.9,0.033,271.0,reviewed,us,us
2017-02-21T10:24:49.450Z,39.0495,69.9799,10.0,4.7,mb,,46.0,0.266,1.46,us,us20008l2v,2017-02-21T11:00:21.040Z,"15km WNW of Novobod, Tajikistan",earthquake,2.8,1.9,0.063,76.0,reviewed,us,us
2017-02-21T10:01:31.480Z,-10.9273,161.3386,10.0,4.9,mb,,60.0,2.015,0.93,us,us20008l2q,2017-02-21T10:35:45.040Z,"82km SW of Kirakira, Solomon Islands",earthquake,8.7,1.9,0.081,48.0,reviewed,us,us
2017-02-21T07:03:45.020Z,-6.314,147.727,52.7,4.5,mb,,104.0,3.1210000000000004,0.45,us,us20008l1y,2017-03-03T13:30:53.040Z,"35km NNW of Finschhafen, Papua New Guinea",earthquake,10.4,7.8,0.124,19.0,reviewed,us,us
2017-02-21T02:26:54.370Z,-20.5967,-178.3389,550.37,4.8,mb,,111.0,4.435,0.88,us,us20008l1d,2017-02-21T02:40:25.040Z,"38km E of Ndoi Island, Fiji",earthquake,5.5,11.7,0.16,12.0,reviewed,us,us
2017-02-20T23:55:48.750Z,-14.9768,-176.3811,6.0,5.5,mww,,95.0,4.584,0.84,us,us20008l0q,2017-02-26T06:09:41.365Z,"188km S of Mata-Utu, Wallis and Futuna",earthquake,10.9,1.8,,,reviewed,us,us
2017-02-20T19:35:48.360Z,8.2963,-79.2494,16.46,4.7,mb,,85.0,1.041,0.85,us,us20008ky6,2017-03-09T23:45:26.843Z,"73km ESE of Nueva Gorgona, Panama",earthquake,7.0,4.8,0.034,266.0,reviewed,us,us
2017-02-20T19:25:18.850Z,55.4652,163.6044,10.0,4.9,mb,,87.0,3.799,0.95,us,us20008ky4,2017-03-07T22:34:10.040Z,"110km SE of Ust'-Kamchatsk Staryy, Russia",earthquake,9.1,1.8,0.035,251.0,reviewed,us,us
2017-02-20T16:26:12.230Z,-2.4073,-12.3443,10.0,4.7,mb,,71.0,11.712,1.14,us,us100085zi,2017-03-13T14:44:52.040Z,North of Ascension Island,earthquake,13.1,1.9,0.126,19.0,reviewed,us,us
2017-02-20T14:59:06.780Z,-5.0078,153.579,56.88,5.0,mb,,99.0,1.6269999999999998,0.6,us,us20008kwg,2017-03-13T14:08:16.040Z,"85km SE of Taron, Papua New Guinea",earthquake,4.9,6.8,0.057999999999999996,95.0,reviewed,us,us
2017-02-20T07:53:06.260Z,-37.595,178.8068,32.16,4.9,mb,,255.0,0.39799999999999996,0.91,us,us20008kvk,2017-02-20T15:55:44.948Z,"136km NNE of Gisborne, New Zealand",earthquake,11.3,8.9,0.11,26.0,reviewed,us,us
2017-02-20T07:45:10.150Z,-5.2197,-74.9708,10.0,5.4,mb,,84.0,3.359,1.3,us,us20008kvi,2017-02-21T19:52:51.000Z,"78km E of Lagunas, Peru",earthquake,6.1,1.7,0.023,638.0,reviewed,us,us
2017-02-20T06:10:36.880Z,2.3783,95.2852,25.5,5.0,mb,,150.0,2.525,0.5,us,us20008kva,2017-02-20T06:25:41.040Z,"122km W of Sinabang, Indonesia",earthquake,6.3,5.8,0.092,38.0,reviewed,us,us
2017-02-20T05:18:10.980Z,-21.4938,-178.8169,533.33,4.5,mb,,72.0,4.755,1.32,us,us20008kv2,2017-02-20T05:39:13.040Z,"94km S of Ndoi Island, Fiji",earthquake,12.1,4.2,0.052000000000000005,107.0,reviewed,us,us
2017-02-20T03:56:45.190Z,-11.5455,166.3501,49.66,5.0,mb,,53.0,6.635,0.82,us,us20008kus,2017-03-08T02:25:03.905Z,"107km SSE of Lata, Solomon Islands",earthquake,8.6,5.1,0.047,145.0,reviewed,us,us
2017-02-20T02:58:38.970Z,32.5142,141.9224,10.0,4.6,mb,,148.0,1.874,1.08,us,us100085za,2017-03-07T23:10:24.040Z,"208km ESE of Hachijo-jima, Japan",earthquake,4.8,1.9,0.146,14.0,reviewed,us,us
2017-02-20T00:17:48.890Z,-12.7796,169.6828,662.16,4.6,mb,,105.0,8.796,0.63,us,us100085z1,2017-03-04T04:57:30.040Z,"261km ENE of Sola, Vanuatu",earthquake,15.8,15.2,0.091,36.0,reviewed,us,us
2017-02-19T23:29:02.310Z,-6.0832,154.9004,161.55,4.5,mb,,119.0,3.3110000000000004,0.69,us,us100085rx,2017-03-04T04:20:31.040Z,"69km WNW of Panguna, Papua New Guinea",earthquake,11.9,8.0,0.09300000000000001,34.0,reviewed,us,us
2017-02-19T19:10:03.520Z,-6.4575,152.5449,18.85,4.9,mb,,113.0,2.283,0.95,us,us20008ku0,2017-03-03T14:43:21.040Z,"226km SSW of Taron, Papua New Guinea",earthquake,9.9,6.0,0.077,54.0,reviewed,us,us
2017-02-19T19:07:25.830Z,-37.4792,-73.8972,18.39,4.7,mb,,99.0,0.9229999999999999,0.59,us,us20008ktu,2017-02-19T19:51:46.757Z,"26km NW of Lebu, Chile",earthquake,4.8,5.3,0.159,12.0,reviewed,us,us
2017-02-19T17:07:16.800Z,-19.3951,-177.3367,574.94,4.5,mb,,81.0,4.671,1.1,us,us20008ktn,2017-03-03T14:47:52.040Z,"199km NE of Ndoi Island, Fiji",earthquake,13.9,9.6,0.091,35.0,reviewed,us,us
2017-02-19T16:20:33.070Z,-10.6527,115.8822,41.07,4.7,mb,,109.0,2.759,0.86,us,us100085rm,2017-03-12T19:54:00.040Z,"199km SSW of Kute, Indonesia",earthquake,8.3,6.8,0.079,49.0,reviewed,us,us
2017-02-19T15:49:19.230Z,-37.4652,-74.0598,26.8,4.5,mwr,,196.0,0.997,0.46,us,us20008kt6,2017-03-12T19:26:48.434Z,"39km WNW of Lebu, Chile",earthquake,8.3,7.0,,,reviewed,us,guc
2017-02-19T15:39:42.100Z,-7.8406,107.9434,67.97,4.7,mb,,48.0,2.556,0.98,us,us20008kt4,2017-03-12T19:19:31.040Z,"12km S of Ciheras, Indonesia",earthquake,8.6,6.9,0.079,49.0,reviewed,us,us
2017-02-19T15:14:07.500Z,-6.4023,104.6528,45.93,5.1,mb,,82.0,2.639,0.81,us,us20008ksv,2017-03-12T18:24:47.040Z,"100km S of Kotaagung, Indonesia",earthquake,6.7,5.9,0.067,72.0,reviewed,us,us
2017-02-19T14:50:45.510Z,22.9882,124.8534,10.0,4.5,mb,,128.0,2.24,0.72,us,us100085ri,2017-03-12T14:44:20.040Z,"166km SSE of Ishigaki, Japan",earthquake,11.3,1.9,0.071,58.0,reviewed,us,us
2017-02-19T14:08:48.070Z,-11.6225,166.4644,153.89,4.7,mb,,146.0,9.12,0.68,us,us100085rg,2017-03-12T13:51:49.040Z,"121km SE of Lata, Solomon Islands",earthquake,6.2,10.4,0.11699999999999999,25.0,reviewed,us,us
2017-02-19T11:02:20.010Z,-15.8246,-179.6647,10.0,4.9,mb,,122.0,2.9019999999999997,0.92,us,us20008ksg,2017-03-03T08:52:14.040Z,"121km ENE of Lambasa, Fiji",earthquake,15.0,1.9,0.12,22.0,reviewed,us,us
2017-02-19T10:42:08.390Z,13.7674,147.5275,10.0,5.1,mb,,59.0,2.59,0.62,us,us20008ksf,2017-03-03T08:50:42.040Z,"244km ESE of JP Tinian Town pre-WW2, Northern Mariana Islands",earthquake,10.1,1.9,0.064,78.0,reviewed,us,us
2017-02-19T09:37:23.060Z,-37.566,-73.866,14.4,4.6,mb,,108.0,0.978,0.84,us,us20008ksb,2017-03-03T08:46:43.078Z,"19km WNW of Lebu, Chile",earthquake,7.7,5.0,0.16399999999999998,11.0,reviewed,us,us
2017-02-19T09:19:31.080Z,35.6621,140.7523,42.0,5.4,mww,,82.0,2.202,1.27,us,us20008ks7,2017-03-03T08:45:34.569Z,"10km SW of Hasaki, Japan",earthquake,6.4,1.9,0.071,19.0,reviewed,us,us
2017-02-19T07:06:55.120Z,-37.5395,-73.8852,20.0,4.5,mwr,,134.0,0.965,0.75,us,us20008krx,2017-03-15T11:04:45.439Z,"22km WNW of Lebu, Chile",earthquake,6.6,2.0,,,reviewed,us,guc
2017-02-19T07:05:53.550Z,-24.6703,179.5359,519.98,4.5,mb,,118.0,7.028,1.18,us,us20008kry,2017-03-15T09:30:41.040Z,South of the Fiji Islands,earthquake,13.3,8.9,0.102,28.0,reviewed,us,us
